Step, Time, BitDepth, HoleDepth, blockPosition. JointLength, hookload, DWOB, Torque, RPM, PumpPress, FlowRate
Step 8, 842800, 5002.38945762432, 5015.45258433992, 13.5105423759866, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 842850, 5002.38269446999, 5015.45258433992, 13.5173055303218, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 842900, 5002.37593131565, 5015.45258433992, 13.524068684657, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 842950, 5002.36916816132, 5015.45258433992, 13.5308318389922, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843000, 5002.36240500698, 5015.45258433992, 13.5375949933274, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843050, 5002.35564185265, 5015.45258433992, 13.5443581476625, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843100, 5002.34887869831, 5015.45258433992, 13.5511213019977, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843150, 5002.34042475539, 5015.45258433992, 13.5595752449167, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843200, 5002.33366160106, 5015.45258433992, 13.5663383992519, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843250, 5002.32689844672, 5015.45258433992, 13.5731015535871, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843300, 5002.32013529239, 5015.45258433992, 13.5798647079223, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843350, 5002.31337213805, 5015.45258433992, 13.5866278622574, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843400, 5002.30660898372, 5015.45258433992, 13.5933910165926, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843450, 5002.29984582938, 5015.45258433992, 13.6001541709278, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843500, 5002.29308267505, 5015.45258433992, 13.606917325263, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843550, 5002.28631952071, 5015.45258433992, 13.6136804795982, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843600, 5002.27955636638, 5015.45258433992, 13.6204436339333, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843650, 5002.27110242346, 5015.45258433992, 13.6288975768523, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843700, 5002.26433926912, 5015.45258433992, 13.6356607311875, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843750, 5002.25757611479, 5015.45258433992, 13.6424238855227, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843800, 5002.25081296045, 5015.45258433992, 13.6491870398579, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843850, 5002.24404980612, 5015.45258433992, 13.6559501941931, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843900, 5002.23728665178, 5015.45258433992, 13.6627133485282, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 843950, 5002.23052349745, 5015.45258433992, 13.6694765028634, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844000, 5002.22376034311, 5015.45258433992, 13.6762396571986, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844050, 5002.21699718878, 5015.45258433992, 13.6830028115338, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844100, 5002.20854324586, 5015.45258433992, 13.6914567544528, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844150, 5002.20178009152, 5015.45258433992, 13.6982199087879, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844200, 5002.19501693719, 5015.45258433992, 13.7049830631231, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844250, 5002.18825378285, 5015.45258433992, 13.7117462174583, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844300, 5002.18149062852, 5015.45258433992, 13.7185093717935, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844350, 5002.17472747418, 5015.45258433992, 13.7252725261287, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844400, 5002.16796431985, 5015.45258433992, 13.7320356804639, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844450, 5002.16120116551, 5015.45258433992, 13.738798834799, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844500, 5002.15443801118, 5015.45258433992, 13.7455619891342, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844550, 5002.14598406826, 5015.45258433992, 13.7540159320532, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844600, 5002.13922091392, 5015.45258433992, 13.7607790863884, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844650, 5002.13245775959, 5015.45258433992, 13.7675422407236, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844700, 5002.12569460525, 5015.45258433992, 13.7743053950587, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844750, 5002.11893145092, 5015.45258433992, 13.7810685493939, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844800, 5002.11216829658, 5015.45258433992, 13.7878317037291, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844850, 5002.10540514225, 5015.45258433992, 13.7945948580643, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844900, 5002.09864198791, 5015.45258433992, 13.8013580123995, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 844950, 5002.09187883357, 5015.45258433992, 13.8081211667347, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845000, 5002.08511567924, 5015.45258433992, 13.8148843210698, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845050, 5002.07666173632, 5015.45258433992, 13.8233382639888, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845100, 5002.06989858199, 5015.45258433992, 13.830101418324, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845150, 5002.06313542765, 5015.45258433992, 13.8368645726592, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845200, 5002.05637227332, 5015.45258433992, 13.8436277269944, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845250, 5002.04960911898, 5015.45258433992, 13.8503908813295, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845300, 5002.04284596464, 5015.45258433992, 13.8571540356647, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845350, 5002.03608281031, 5015.45258433992, 13.8639171899999, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845400, 5002.02931965597, 5015.45258433992, 13.8706803443351, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845450, 5002.02255650164, 5015.45258433992, 13.8774434986703, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845500, 5002.01410255872, 5015.45258433992, 13.8858974415893, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845550, 5002.00733940438, 5015.45258433992, 13.8926605959244, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845600, 5002.00057625005, 5015.45258433992, 13.8994237502596, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845650, 5001.99381309571, 5015.45258433992, 13.9061869045948, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845700, 5001.98704994138, 5015.45258433992, 13.91295005893, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845750, 5001.98028678704, 5015.45258433992, 13.9197132132652, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845800, 5001.97352363271, 5015.45258433992, 13.9264763676003, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845850, 5001.96676047837, 5015.45258433992, 13.9332395219355, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845900, 5001.95999732404, 5015.45258433992, 13.9400026762707, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 845950, 5001.95154338112, 5015.45258433992, 13.9484566191897, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846000, 5001.94478022678, 5015.45258433992, 13.9552197735249, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846050, 5001.93801707245, 5015.45258433992, 13.9619829278601, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846100, 5001.93125391811, 5015.45258433992, 13.9687460821952, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846150, 5001.92449076378, 5015.45258433992, 13.9755092365304, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846200, 5001.91772760944, 5015.45258433992, 13.9822723908656, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846250, 5001.91096445511, 5015.45258433992, 13.9890355452008, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846300, 5001.90420130077, 5015.45258433992, 13.995798699536, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846350, 5001.89743814644, 5015.45258433992, 14.0025618538711, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846400, 5001.8906749921, 5015.45258433992, 14.0093250082063, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846450, 5001.88222104918, 5015.45258433992, 14.0177789511253, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846500, 5001.87545789485, 5015.45258433992, 14.0245421054605, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846550, 5001.86869474051, 5015.45258433992, 14.0313052597957, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846600, 5001.86193158618, 5015.45258433992, 14.0380684141309, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846650, 5001.85516843184, 5015.45258433992, 14.044831568466, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846700, 5001.84840527751, 5015.45258433992, 14.0515947228012, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846750, 5001.84164212317, 5015.45258433992, 14.0583578771364, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846800, 5001.83487896884, 5015.45258433992, 14.0651210314716, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846850, 5001.8281158145, 5015.45258433992, 14.0718841858068, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846900, 5001.81966187158, 5015.45258433992, 14.0803381287257, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 846950, 5001.81289871725, 5015.45258433992, 14.0871012830609, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847000, 5001.80613556291, 5015.45258433992, 14.0938644373961, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847050, 5001.79937240858, 5015.45258433992, 14.1006275917313, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847100, 5001.79260925424, 5015.45258433992, 14.1073907460665, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847150, 5001.78584609991, 5015.45258433992, 14.1141539004017, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847200, 5001.77908294557, 5015.45258433992, 14.1209170547368, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847250, 5001.77231979124, 5015.45258433992, 14.127680209072, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847300, 5001.7655566369, 5015.45258433992, 14.1344433634072, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847350, 5001.75710269398, 5015.45258433992, 14.1428973063262, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847400, 5001.75033953965, 5015.45258433992, 14.1496604606614, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847450, 5001.74357638531, 5015.45258433992, 14.1564236149965, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847500, 5001.73681323098, 5015.45258433992, 14.1631867693317, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847550, 5001.73005007664, 5015.45258433992, 14.1699499236669, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847600, 5001.72328692231, 5015.45258433992, 14.1767130780021, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847650, 5001.71652376797, 5015.45258433992, 14.1834762323373, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847700, 5001.70976061364, 5015.45258433992, 14.1902393866725, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847750, 5001.7029974593, 5015.45258433992, 14.1970025410076, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847800, 5001.69623430497, 5015.45258433992, 14.2037656953428, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847850, 5001.68778036205, 5015.45258433992, 14.2122196382618, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847900, 5001.68101720771, 5015.45258433992, 14.218982792597, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 847950, 5001.67425405338, 5015.45258433992, 14.2257459469322, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848000, 5001.66749089904, 5015.45258433992, 14.2325091012673, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848050, 5001.66072774471, 5015.45258433992, 14.2392722556025, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848100, 5001.65396459037, 5015.45258433992, 14.2460354099377, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848150, 5001.64720143604, 5015.45258433992, 14.2527985642729, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848200, 5001.6404382817, 5015.45258433992, 14.2595617186081, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848250, 5001.63367512736, 5015.45258433992, 14.2663248729433, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848300, 5001.62522118445, 5015.45258433992, 14.2747788158622, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848350, 5001.61845803011, 5015.45258433992, 14.2815419701974, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848400, 5001.61169487578, 5015.45258433992, 14.2883051245326, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848450, 5001.60493172144, 5015.45258433992, 14.2950682788678, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848500, 5001.5981685671, 5015.45258433992, 14.301831433203, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848550, 5001.59140541277, 5015.45258433992, 14.3085945875381, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848600, 5001.58464225843, 5015.45258433992, 14.3153577418733, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848650, 5001.5778791041, 5015.45258433992, 14.3221208962085, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848700, 5001.57111594976, 5015.45258433992, 14.3288840505437, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848750, 5001.56266200685, 5015.45258433992, 14.3373379934627, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848800, 5001.55589885251, 5015.45258433992, 14.3441011477979, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848850, 5001.54913569817, 5015.45258433992, 14.350864302133, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848900, 5001.54237254384, 5015.45258433992, 14.3576274564682, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 848950, 5001.5356093895, 5015.45258433992, 14.3643906108034, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849000, 5001.52884623517, 5015.45258433992, 14.3711537651386, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849050, 5001.52208308083, 5015.45258433992, 14.3779169194738, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849100, 5001.5153199265, 5015.45258433992, 14.3846800738089, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849150, 5001.50855677216, 5015.45258433992, 14.3914432281441, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849200, 5001.50179361783, 5015.45258433992, 14.3982063824793, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849250, 5001.49333967491, 5015.45258433992, 14.4066603253983, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849300, 5001.48657652057, 5015.45258433992, 14.4134234797335, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849350, 5001.47981336624, 5015.45258433992, 14.4201866340687, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849400, 5001.4730502119, 5015.45258433992, 14.4269497884038, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849450, 5001.46628705757, 5015.45258433992, 14.433712942739, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849500, 5001.45952390323, 5015.45258433992, 14.4404760970742, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849550, 5001.4527607489, 5015.45258433992, 14.4472392514094, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849600, 5001.44599759456, 5015.45258433992, 14.4540024057446, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849650, 5001.43923444023, 5015.45258433992, 14.4607655600797, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849700, 5001.43078049731, 5015.45258433992, 14.4692195029987, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849750, 5001.42401734297, 5015.45258433992, 14.4759826573339, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849800, 5001.41725418864, 5015.45258433992, 14.4827458116691, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849850, 5001.4104910343, 5015.45258433992, 14.4895089660043, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849900, 5001.40372787997, 5015.45258433992, 14.4962721203395, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 849950, 5001.39696472563, 5015.45258433992, 14.5030352746746, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850000, 5001.3902015713, 5015.45258433992, 14.5097984290098, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850050, 5001.38343841696, 5015.45258433992, 14.516561583345, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850100, 5001.37667526263, 5015.45258433992, 14.5233247376802, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850150, 5001.36822131971, 5015.45258433992, 14.5317786805992, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850200, 5001.36145816537, 5015.45258433992, 14.5385418349343, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850250, 5001.35469501104, 5015.45258433992, 14.5453049892695, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850300, 5001.3479318567, 5015.45258433992, 14.5520681436047, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850350, 5001.34116870237, 5015.45258433992, 14.5588312979399, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850400, 5001.33440554803, 5015.45258433992, 14.5655944522751, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850450, 5001.3276423937, 5015.45258433992, 14.5723576066103, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850500, 5001.32087923936, 5015.45258433992, 14.5791207609454, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850550, 5001.31411608503, 5015.45258433992, 14.5858839152806, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850600, 5001.30735293069, 5015.45258433992, 14.5926470696158, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850650, 5001.29889898777, 5015.45258433992, 14.6011010125348, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850700, 5001.29213583344, 5015.45258433992, 14.60786416687, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850750, 5001.2853726791, 5015.45258433992, 14.6146273212051, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850800, 5001.27860952477, 5015.45258433992, 14.6213904755403, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850850, 5001.27184637043, 5015.45258433992, 14.6281536298755, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850900, 5001.2650832161, 5015.45258433992, 14.6349167842107, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 850950, 5001.25832006176, 5015.45258433992, 14.6416799385459, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851000, 5001.25155690743, 5015.45258433992, 14.6484430928811, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851050, 5001.24479375309, 5015.45258433992, 14.6552062472162, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851100, 5001.23633981017, 5015.45258433992, 14.6636601901352, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851150, 5001.22957665584, 5015.45258433992, 14.6704233444704, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851200, 5001.2228135015, 5015.45258433992, 14.6771864988056, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851250, 5001.21605034717, 5015.45258433992, 14.6839496531408, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851300, 5001.20928719283, 5015.45258433992, 14.6907128074759, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851350, 5001.2025240385, 5015.45258433992, 14.6974759618111, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851400, 5001.19576088416, 5015.45258433992, 14.7042391161463, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851450, 5001.18899772983, 5015.45258433992, 14.7110022704815, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851500, 5001.18223457549, 5015.45258433992, 14.7177654248167, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851550, 5001.17378063257, 5015.45258433992, 14.7262193677356, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851600, 5001.16701747824, 5015.45258433992, 14.7329825220708, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851650, 5001.1602543239, 5015.45258433992, 14.739745676406, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851700, 5001.15349116957, 5015.45258433992, 14.7465088307412, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851750, 5001.14672801523, 5015.45258433992, 14.7532719850764, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851800, 5001.13996486089, 5015.45258433992, 14.7600351394116, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851850, 5001.13320170656, 5015.45258433992, 14.7667982937467, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851900, 5001.12643855222, 5015.45258433992, 14.7735614480819, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 851950, 5001.11967539789, 5015.45258433992, 14.7803246024171, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852000, 5001.11291224355, 5015.45258433992, 14.7870877567523, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852050, 5001.10445830064, 5015.45258433992, 14.7955416996713, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852100, 5001.0976951463, 5015.45258433992, 14.8023048540064, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852150, 5001.09093199196, 5015.45258433992, 14.8090680083416, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852200, 5001.08416883763, 5015.45258433992, 14.8158311626768, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852250, 5001.07740568329, 5015.45258433992, 14.822594317012, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852300, 5001.07064252896, 5015.45258433992, 14.8293574713472, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852350, 5001.06387937462, 5015.45258433992, 14.8361206256824, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852400, 5001.05711622029, 5015.45258433992, 14.8428837800175, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852450, 5001.05035306595, 5015.45258433992, 14.8496469343527, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852500, 5001.04189912303, 5015.45258433992, 14.8581008772717, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852550, 5001.0351359687, 5015.45258433992, 14.8648640316069, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852600, 5001.02837281436, 5015.45258433992, 14.8716271859421, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852650, 5001.02160966003, 5015.45258433992, 14.8783903402772, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852700, 5001.01484650569, 5015.45258433992, 14.8851534946124, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852750, 5001.00808335136, 5015.45258433992, 14.8919166489476, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852800, 5001.00132019702, 5015.45258433992, 14.8986798032828, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852850, 5000.99455704269, 5015.45258433992, 14.905442957618, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852900, 5000.98779388835, 5015.45258433992, 14.9122061119532, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 852950, 5000.97933994543, 5015.45258433992, 14.9206600548721, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853000, 5000.9725767911, 5015.45258433992, 14.9274232092073, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853050, 5000.96581363676, 5015.45258433992, 14.9341863635425, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853100, 5000.95905048243, 5015.45258433992, 14.9409495178777, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853150, 5000.95228732809, 5015.45258433992, 14.9477126722129, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853200, 5000.94552417376, 5015.45258433992, 14.9544758265481, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853250, 5000.93876101942, 5015.45258433992, 14.9612389808832, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853300, 5000.93199786509, 5015.45258433992, 14.9680021352184, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853350, 5000.92523471075, 5015.45258433992, 14.9747652895536, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853400, 5000.91847155642, 5015.45258433992, 14.9815284438888, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853450, 5000.9100176135, 5015.45258433992, 14.9899823868078, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853500, 5000.90325445916, 5015.45258433992, 14.9967455411429, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853550, 5000.89649130483, 5015.45258433992, 15.0035086954781, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853600, 5000.88972815049, 5015.45258433992, 15.0102718498133, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853650, 5000.88296499616, 5015.45258433992, 15.0170350041485, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853700, 5000.87620184182, 5015.45258433992, 15.0237981584837, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853750, 5000.86943868749, 5015.45258433992, 15.0305613128189, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853800, 5000.86267553315, 5015.45258433992, 15.037324467154, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853850, 5000.85591237882, 5015.45258433992, 15.0440876214892, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853900, 5000.8474584359, 5015.45258433992, 15.0525415644082, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 853950, 5000.84069528156, 5015.45258433992, 15.0593047187434, 0, 156646.764089296, 0, 0, 0, 0, 0
Step 8, 854000, 5000.83393212723, 5015.45258433992, 15.0660678730786, 0, 156646.764089296, 0, 0, 0, 0, 0
